seed,subset,group,direction,stage,epoch,delta,ci_lo,ci_hi,median_cs,median_noswitch,mean_delta,n
s48,all,never_embedded,nld-eng,stage1,1,0.0123711340206186,0.0,0.0536082474226804,0.9608247422680412,0.9484536082474226,0.0467830843677676,245
s48,all,never_embedded,nld-eng,stage1,5,0.0041237113402061,-0.0041237113402062,0.0082474226804124,0.9917525773195875,0.9876288659793816,0.012977067115506,245
s48,all,never_embedded,nld-eng,stage1,10,0.002061855670103,-0.0041237113402061,0.0082474226804124,0.9917525773195875,0.9896907216494846,0.0175131495897326,245
s48,all,never_embedded,nld-eng,stage2,1,0.002061855670103,-0.0061855670103093,0.0061855670103092,0.9917525773195875,0.9896907216494846,0.0145255628024404,245
s48,all,never_embedded,nld-eng,stage2,5,0.0,-0.0041237113402061,0.0041237113402061,0.9938144329896909,0.9938144329896909,0.0207447927624658,245
s48,all,never_embedded,nld-eng,stage2,10,0.0,-0.0041237113402061,0.0041237113402061,0.9938144329896909,0.9938144329896909,0.0200210393435724,245
s48,all,never_embedded,nld-eng,stage3,1,0.002061855670103,-0.002061855670103,0.0061855670103092,0.9958762886597938,0.9938144329896909,0.0174037450031558,245
s48,all,never_embedded,nld-eng,stage3,5,0.002061855670103,-0.002061855670103,0.0041237113402061,0.9958762886597938,0.9938144329896909,0.0146854618135913,245
s48,all,never_embedded,nld-eng,stage3,10,0.002061855670103,-0.002061855670103,0.0041237113402061,0.9958762886597938,0.9938144329896909,0.0201472754050072,245
s48,all,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.6397058823529411,0.6397058823529411,0.0,279
s48,all,never_embedded,zho-eng,stage1,1,0.0882352941176469,0.0018382352941177,0.1378676470588234,0.6599264705882353,0.5716911764705883,0.0486440543959519,279
s48,all,never_embedded,zho-eng,stage1,5,0.1617647058823529,0.1011029411764705,0.2279411764705882,0.8180147058823529,0.65625,0.1115064305292009,279
s48,all,never_embedded,zho-eng,stage1,10,0.1764705882352941,0.1231617647058822,0.2408088235294117,0.8327205882352942,0.65625,0.1237415665190807,279
s48,all,never_embedded,zho-eng,stage2,1,0.1654411764705882,0.093704044117647,0.2352941176470587,0.8161764705882353,0.6507352941176471,0.1380191861690912,279
s48,all,never_embedded,zho-eng,stage2,5,0.1617647058823528,0.1139705882352941,0.2683823529411764,0.8308823529411764,0.6691176470588236,0.1423413451402065,279
s48,all,never_embedded,zho-eng,stage2,10,0.193014705882353,0.1470588235294118,0.2463235294117647,0.8566176470588236,0.6636029411764706,0.1458333333333333,279
s48,all,never_embedded,zho-eng,stage3,1,0.2095588235294118,0.1488970588235294,0.2647518382352939,0.8658088235294118,0.65625,0.1525735294117646,279
s48,all,never_embedded,zho-eng,stage3,5,0.2113970588235294,0.1507352941176469,0.2684283088235291,0.8694852941176471,0.6580882352941176,0.1512096774193548,279
s48,all,never_embedded,zho-eng,stage3,10,0.2169117647058823,0.145220588235294,0.2831341911764703,0.8878676470588235,0.6709558823529411,0.163780834914611,279
s48,balanced,seen_embedded,pooled,stage1,0,0.0,0.0,0.0,0.5731132075471699,0.5731132075471699,0.0,617
s48,balanced,seen_embedded,pooled,stage1,1,0.1355294950841526,0.0943396226415094,0.1737723965227494,0.7053824362606232,0.5698529411764706,0.0771066970823467,617
s48,balanced,seen_embedded,pooled,stage1,5,0.1293701442841287,0.0966981132075472,0.1617700464870975,0.8345588235294118,0.7051886792452831,0.1036485330620885,617
s48,balanced,seen_embedded,pooled,stage1,10,0.1307345360824742,0.1016223293562708,0.1781018881876606,0.8494845360824742,0.71875,0.1223446942521865,617
s48,balanced,seen_embedded,pooled,stage2,1,0.1602805782369605,0.1161457833875171,0.2039679584652557,0.8753541076487252,0.7150735294117647,0.1318877232685859,617
s48,balanced,seen_embedded,pooled,stage2,5,0.1580188679245282,0.1226415094339622,0.2022058823529411,0.8891509433962264,0.7311320754716981,0.1405286581508789,617
s48,balanced,seen_embedded,pooled,stage2,10,0.1808754162042175,0.1326801203235886,0.2140030425100403,0.9025735294117648,0.7216981132075472,0.144809127724127,617
s48,balanced,seen_embedded,pooled,stage3,1,0.1630480022197558,0.1305096286035661,0.2146268836286719,0.8988970588235294,0.7358490566037736,0.1500069271106905,617
s48,balanced,seen_embedded,pooled,stage3,5,0.1630957012254424,0.1303182980027383,0.1926774582512604,0.9033018867924528,0.7402061855670103,0.1463764735056979,617
s48,balanced,seen_embedded,pooled,stage3,10,0.1643312985571586,0.1280743850618443,0.1954928918795905,0.9033018867924528,0.7389705882352942,0.1507195848419932,617
s48,balanced,seen_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.6926345609065157,0.6926345609065157,0.0,151
s48,balanced,seen_embedded,eng-nld,stage1,1,0.1784702549575071,0.1019830028328612,0.2606232294617564,0.7195467422096318,0.5410764872521246,0.0865054499746731,151
s48,balanced,seen_embedded,eng-nld,stage1,5,0.0609065155807365,0.0042492917847025,0.1006373937677049,0.9050991501416432,0.8441926345609065,0.0624448905314899,151
s48,balanced,seen_embedded,eng-nld,stage1,10,0.0552407932011331,0.0056657223796033,0.1005665722379604,0.913597733711048,0.858356940509915,0.0606907678742283,151
s48,balanced,seen_embedded,eng-nld,stage2,1,0.0481586402266288,0.0056657223796033,0.1104815864022663,0.9320113314447592,0.8838526912181304,0.044265801174418,151
s48,balanced,seen_embedded,eng-nld,stage2,5,0.0325779036827195,0.0028328611898016,0.0878186968838526,0.9405099150141644,0.9079320113314449,0.0365364050803894,151
s48,balanced,seen_embedded,eng-nld,stage2,10,0.036827195467422,-3.541076487251847e-05,0.0821529745042493,0.9504249291784702,0.913597733711048,0.0405136671481906,151
s48,balanced,seen_embedded,eng-nld,stage3,1,0.0453257790368272,0.0084985835694051,0.0878186968838526,0.9461756373937678,0.9008498583569404,0.0478209481642684,151
s48,balanced,seen_embedded,eng-nld,stage3,5,0.0254957507082153,-0.0042492917847025,0.0509915014164306,0.9475920679886686,0.9220963172804532,0.0316586308462937,151
s48,balanced,seen_embedded,eng-nld,stage3,10,0.0212464589235127,-0.0014518413597733,0.0623229461756373,0.9490084985835694,0.9277620396600568,0.0324559593268671,151
s48,balanced,seen_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5872641509433962,0.5872641509433962,0.0,150
s48,balanced,seen_embedded,eng-zho,stage1,1,0.1202830188679244,0.0329599056603774,0.2287735849056603,0.6827830188679245,0.5625,0.093238993710692,150
s48,balanced,seen_embedded,eng-zho,stage1,5,0.2028301886792453,0.0943396226415094,0.2724351415094337,0.7806603773584906,0.5778301886792453,0.145691823899371,150
s48,balanced,seen_embedded,eng-zho,stage1,10,0.2629716981132075,0.1497346698113206,0.3101415094339623,0.7959905660377358,0.5330188679245282,0.1649528301886792,150
s48,balanced,seen_embedded,eng-zho,stage2,1,0.2688679245283019,0.1721698113207547,0.3537735849056603,0.8101415094339623,0.5412735849056605,0.2045283018867925,150
s48,balanced,seen_embedded,eng-zho,stage2,5,0.2617924528301886,0.1827830188679245,0.375,0.8290094339622641,0.5672169811320755,0.2061635220125786,150
s48,balanced,seen_embedded,eng-zho,stage2,10,0.3042452830188679,0.2122641509433962,0.386821933962264,0.8349056603773585,0.5306603773584906,0.2223584905660376,150
s48,balanced,seen_embedded,eng-zho,stage3,1,0.2688679245283017,0.1886497641509434,0.3502358490566037,0.803066037735849,0.5341981132075472,0.2174842767295598,150
s48,balanced,seen_embedded,eng-zho,stage3,5,0.2523584905660377,0.1627358490566037,0.3325471698113207,0.7959905660377359,0.5436320754716981,0.2107704402515723,150
s48,balanced,seen_embedded,eng-zho,stage3,10,0.2889150943396227,0.1980837264150943,0.3714622641509434,0.8231132075471699,0.5341981132075472,0.2249685534591196,150
s48,balanced,seen_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.688659793814433,0.688659793814433,0.0,109
s48,balanced,seen_embedded,nld-eng,stage1,1,0.1051546391752578,0.0123711340206186,0.1999999999999999,0.8969072164948454,0.7917525773195876,0.0571455594438665,109
s48,balanced,seen_embedded,nld-eng,stage1,5,0.0144329896907215,-0.0288659793814433,0.0721649484536082,0.979381443298969,0.9649484536082474,-0.0020996878842335,109
s48,balanced,seen_embedded,nld-eng,stage1,10,0.0123711340206185,-0.0083505154639176,0.0804639175257728,0.9835051546391752,0.9711340206185568,0.019937576846685,109
s48,balanced,seen_embedded,nld-eng,stage2,1,0.0288659793814433,-0.0061855670103093,0.0618556701030927,0.9938144329896909,0.9649484536082474,0.0152652984015888,109
s48,balanced,seen_embedded,nld-eng,stage2,5,0.022680412371134,0.0,0.0639175257731958,0.9938144329896909,0.9711340206185568,0.0276742646363379,109
s48,balanced,seen_embedded,nld-eng,stage2,10,0.0185567010309278,0.0,0.0536082474226804,0.9938144329896909,0.9752577319587628,0.0184242882814713,109
s48,balanced,seen_embedded,nld-eng,stage3,1,0.0206185567010309,0.0,0.068041237113402,0.9958762886597938,0.9752577319587628,0.0248179324694979,109
s48,balanced,seen_embedded,nld-eng,stage3,5,0.0164948453608247,0.0,0.0639175257731958,0.9917525773195875,0.9752577319587628,0.0244963586493898,109
s48,balanced,seen_embedded,nld-eng,stage3,10,0.0144329896907217,0.0,0.0701030927835052,0.9896907216494846,0.9752577319587628,0.0283363283836187,109
s48,balanced,seen_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.4356617647058823,0.4356617647058823,0.0,207
s48,balanced,seen_embedded,zho-eng,stage1,1,0.1360294117647059,0.0403952205882352,0.1875459558823526,0.6691176470588236,0.5330882352941176,0.0690714691673771,207
s48,balanced,seen_embedded,zho-eng,stage1,5,0.2022058823529412,0.1084099264705881,0.2738970588235294,0.7665441176470589,0.5643382352941176,0.1589229894856493,207
s48,balanced,seen_embedded,zho-eng,stage1,10,0.2279411764705883,0.15625,0.3272058823529411,0.7665441176470589,0.5386029411764706,0.1903683574879229,207
s48,balanced,seen_embedded,zho-eng,stage2,1,0.3014705882352941,0.181985294117647,0.3639705882352941,0.8400735294117647,0.5386029411764706,0.2045769394714409,207
s48,balanced,seen_embedded,zho-eng,stage2,5,0.2941176470588235,0.2279411764705882,0.3658547794117645,0.8345588235294118,0.5404411764705883,0.2282519892014777,207
s48,balanced,seen_embedded,zho-eng,stage2,10,0.3125,0.2371323529411765,0.3658088235294117,0.8455882352941176,0.5330882352941176,0.2312446717817562,207
s48,balanced,seen_embedded,zho-eng,stage3,1,0.3161764705882353,0.25,0.3713235294117646,0.8676470588235294,0.5514705882352942,0.2415725348110259,207
s48,balanced,seen_embedded,zho-eng,stage3,5,0.3290441176470589,0.2591911764705883,0.3841911764705882,0.8786764705882353,0.5496323529411764,0.2475756606990621,207
s48,balanced,seen_embedded,zho-eng,stage3,10,0.3143382352941176,0.2555147058823529,0.3805147058823529,0.8713235294117647,0.5569852941176471,0.2476289428815004,207
s48,balanced,never_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6444759206798867,0.6444759206798867,0.0,617
s48,balanced,never_embedded,pooled,stage1,1,0.0920679886685552,0.0504977108768035,0.1444702780958327,0.7365439093484419,0.6444759206798867,0.0655698018310205,617
s48,balanced,never_embedded,pooled,stage1,5,0.1100860155382907,0.0748929907740284,0.1452205882352941,0.8490566037735849,0.7389705882352942,0.075467657262329,617
s48,balanced,never_embedded,pooled,stage1,10,0.0933802699550074,0.0623258666510908,0.1272331267464305,0.8654390934844193,0.7720588235294118,0.0843861539029003,617
s48,balanced,never_embedded,pooled,stage2,1,0.0911878411158277,0.0630846116842162,0.1286920929845026,0.8577319587628867,0.7665441176470589,0.0906409134102971,617
s48,balanced,never_embedded,pooled,stage2,5,0.1212888457269699,0.0865064942006521,0.1563561249241963,0.8915094339622641,0.7702205882352942,0.0976521917812148,617
s48,balanced,never_embedded,pooled,stage2,10,0.125,0.0840262005271134,0.1580882352941176,0.8970588235294118,0.7720588235294118,0.1006250335698951,617
s48,balanced,never_embedded,pooled,stage3,1,0.1355898230798011,0.0985669055157474,0.1627396177786422,0.910377358490566,0.7747875354107648,0.1043185171778334,617
s48,balanced,never_embedded,pooled,stage3,5,0.1097500486286714,0.0827205882352941,0.1502351809289646,0.909278350515464,0.7995283018867925,0.099422817997599,617
s48,balanced,never_embedded,pooled,stage3,10,0.1303168221963005,0.1033226970033296,0.15625,0.9136029411764706,0.78328611898017,0.1103874959006723,617
s48,balanced,never_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.6671388101983002,0.6671388101983002,0.0,151
s48,balanced,never_embedded,eng-nld,stage1,1,0.1359773371104815,0.0679886685552408,0.2535410764872521,0.8087818696883853,0.6728045325779037,0.0822749188601018,151
s48,balanced,never_embedded,eng-nld,stage1,5,0.0580736543909348,0.0099150141643059,0.0906515580736543,0.9249291784702548,0.8668555240793201,0.0453070183666959,151
s48,balanced,never_embedded,eng-nld,stage1,10,0.0339943342776204,0.0070821529745043,0.0835694050991501,0.9263456090651558,0.8923512747875354,0.0472675083953998,151
s48,balanced,never_embedded,eng-nld,stage2,1,0.0311614730878186,-0.0169971671388101,0.0637747875354106,0.9249291784702548,0.8937677053824362,0.0323152543008837,151
s48,balanced,never_embedded,eng-nld,stage2,5,0.0424929178470254,0.0056303116147308,0.0637393767705382,0.9504249291784702,0.9079320113314449,0.0358422602855373,151
s48,balanced,never_embedded,eng-nld,stage2,10,0.0325779036827195,0.0113314447592067,0.0679886685552407,0.953257790368272,0.9206798866855525,0.0401665947507643,151
s48,balanced,never_embedded,eng-nld,stage3,1,0.0269121813031162,0.0028328611898016,0.065155807365439,0.9461756373937678,0.9192634560906516,0.040898260885879,151
s48,balanced,never_embedded,eng-nld,stage3,5,0.0198300283286119,-0.0056657223796033,0.0524079320113314,0.9518413597733713,0.9320113314447592,0.0331501041217192,151
s48,balanced,never_embedded,eng-nld,stage3,10,0.0297450424929177,0.0042492917847025,0.0665722379603399,0.9660056657223796,0.9362606232294618,0.0439750107873854,151
s48,balanced,never_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5719339622641509,0.5719339622641509,0.0,150
s48,balanced,never_embedded,eng-zho,stage1,1,0.0577830188679244,-0.0047464622641509,0.1450471698113207,0.6816037735849056,0.6238207547169812,0.0569182389937106,150
s48,balanced,never_embedded,eng-zho,stage1,5,0.1120283018867924,0.0330188679245282,0.1827830188679244,0.7240566037735849,0.6120283018867925,0.0644182389937105,150
s48,balanced,never_embedded,eng-zho,stage1,10,0.1108490566037734,0.0353773584905661,0.1969634433962261,0.7393867924528301,0.6285377358490567,0.0725157232704403,150
s48,balanced,never_embedded,eng-zho,stage2,1,0.1379716981132075,0.0495283018867924,0.2370577830188678,0.7558962264150944,0.6179245283018868,0.096635220125786,150
s48,balanced,never_embedded,eng-zho,stage2,5,0.1202830188679245,0.0377358490566037,0.2099056603773584,0.7523584905660378,0.6320754716981132,0.0878616352201258,150
s48,balanced,never_embedded,eng-zho,stage2,10,0.1981132075471698,0.0896226415094338,0.2665094339622641,0.7688679245283019,0.570754716981132,0.0992295597484277,150
s48,balanced,never_embedded,eng-zho,stage3,1,0.1674528301886791,0.0801591981132074,0.2559257075471696,0.7511792452830188,0.5837264150943396,0.1087578616352201,150
s48,balanced,never_embedded,eng-zho,stage3,5,0.1580188679245283,0.0613207547169811,0.2582841981132073,0.741745283018868,0.5837264150943396,0.110125786163522,150
s48,balanced,never_embedded,eng-zho,stage3,10,0.1509433962264151,0.0612912735849055,0.2912735849056604,0.7228773584905661,0.5719339622641509,0.1200943396226416,150
s48,balanced,never_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.7402061855670103,0.7402061855670103,0.0,109
s48,balanced,never_embedded,nld-eng,stage1,1,0.1298969072164949,0.0226288659793814,0.2021134020618554,0.8969072164948454,0.7670103092783505,0.0694221129291592,109
s48,balanced,never_embedded,nld-eng,stage1,5,-0.0041237113402061,-0.0247422680412371,0.0329896907216494,0.9587628865979382,0.9628865979381444,0.0199564929537501,109
s48,balanced,never_embedded,nld-eng,stage1,10,0.002061855670103,-0.0144329896907215,0.0412371134020618,0.9628865979381444,0.9608247422680412,0.0217724392320057,109
s48,balanced,never_embedded,nld-eng,stage2,1,0.0041237113402061,-0.0082474226804123,0.0371649484536079,0.9752577319587628,0.9711340206185568,0.0204483117374443,109
s48,balanced,never_embedded,nld-eng,stage2,5,0.0123711340206185,-0.002061855670103,0.0288659793814433,0.981443298969072,0.9690721649484536,0.0273716069232949,109
s48,balanced,never_embedded,nld-eng,stage2,10,0.0103092783505154,-0.002061855670103,0.0289175257731956,0.9835051546391752,0.9731958762886598,0.0281471673129668,109
s48,balanced,never_embedded,nld-eng,stage3,1,0.0123711340206185,-0.0061855670103092,0.043298969072165,0.981443298969072,0.9690721649484536,0.0219426841955924,109
s48,balanced,never_embedded,nld-eng,stage3,5,0.0082474226804124,-0.0041237113402061,0.0288659793814433,0.9896907216494846,0.981443298969072,0.0142627447271348,109
s48,balanced,never_embedded,nld-eng,stage3,10,0.0103092783505155,0.0,0.0309278350515463,0.9896907216494846,0.979381443298969,0.0247801002553674,109
s48,balanced,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.6286764705882353,0.6286764705882353,0.0,207
s48,balanced,never_embedded,zho-eng,stage1,1,0.0845588235294116,-0.0073529411764706,0.1544117647058823,0.65625,0.5716911764705883,0.0576246803069052,207
s48,balanced,never_embedded,zho-eng,stage1,5,0.1948529411764706,0.09375,0.2684283088235292,0.8069852941176471,0.6121323529411764,0.1347062375674907,207
s48,balanced,never_embedded,zho-eng,stage1,10,0.21875,0.1286764705882352,0.2922794117647059,0.8327205882352942,0.6139705882352942,0.1530353083262289,207
s48,balanced,never_embedded,zho-eng,stage2,1,0.2150735294117647,0.1396599264705882,0.2904411764705882,0.8198529411764706,0.6047794117647058,0.165805271383916,207
s48,balanced,never_embedded,zho-eng,stage2,5,0.2720588235294118,0.1672334558823529,0.3198988970588232,0.8382352941176471,0.5661764705882353,0.1868428530832622,207
s48,balanced,never_embedded,zho-eng,stage2,10,0.2463235294117647,0.1838235294117647,0.3125,0.8566176470588236,0.6102941176470589,0.1839034526854219,207
s48,balanced,never_embedded,zho-eng,stage3,1,0.2591911764705882,0.1948069852941176,0.3363970588235294,0.8731617647058824,0.6139705882352942,0.19074133276499,207
s48,balanced,never_embedded,zho-eng,stage3,5,0.25,0.1966911764705883,0.3198988970588232,0.8823529411764706,0.6323529411764706,0.1848536516055696,207
s48,balanced,never_embedded,zho-eng,stage3,10,0.2849264705882353,0.1966911764705882,0.3474264705882353,0.8988970588235294,0.6139705882352942,0.1968776641091218,207
s49,all,seen_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6179245283018868,0.6179245283018868,0.0,1102
s49,all,seen_embedded,pooled,stage1,1,0.082204263125957,0.0488577377899896,0.1174965684413422,0.7432752953124165,0.6610710321864595,0.05739682031848,1102
s49,all,seen_embedded,pooled,stage1,5,0.0780382907880133,0.0568947933344871,0.0989392837179627,0.8797169811320755,0.8016786903440621,0.0768866659082793,1102
s49,all,seen_embedded,pooled,stage1,10,0.0884998426800486,0.0683961830338989,0.1064666516811323,0.897462106830992,0.8089622641509434,0.0870852345687182,1102
s49,all,seen_embedded,pooled,stage2,1,0.0850160488189075,0.0642287200855675,0.1050961265475359,0.917649927842215,0.8326338790233074,0.083077816334538,1102
s49,all,seen_embedded,pooled,stage2,5,0.096299482083985,0.0801482189862524,0.1172673750264414,0.936082474226804,0.839782992142819,0.1065080288933298,1102
s49,all,seen_embedded,pooled,stage2,10,0.1037517020035012,0.0872319368593206,0.1257032798818323,0.9443298969072164,0.8405781949037152,0.1069669138643357,1102
s49,all,seen_embedded,pooled,stage3,1,0.1006889476753873,0.0778981559284145,0.1209654714735671,0.9399240751541408,0.8392351274787535,0.098467180451403,1102
s49,all,seen_embedded,pooled,stage3,5,0.0903596876895087,0.0734216766994939,0.1059018723468768,0.9484536082474226,0.8580939205579139,0.1073441376098948,1102
s49,all,seen_embedded,pooled,stage3,10,0.0907946613708711,0.0722403157431032,0.1071546832361281,0.9463917525773196,0.8555970912064484,0.1045340967008098,1102
s49,all,seen_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.7379603399433428,0.7379603399433428,0.0,359
s49,all,seen_embedded,eng-nld,stage1,1,0.0878186968838525,0.0467067988668555,0.1246458923512747,0.8314447592067988,0.7436260623229463,0.0473221965327042,359
s49,all,seen_embedded,eng-nld,stage1,5,0.0283286118980169,-0.0028328611898017,0.0495750708215297,0.9490084985835694,0.9206798866855525,0.0279182810292991,359
s49,all,seen_embedded,eng-nld,stage1,10,0.0325779036827195,0.0028328611898017,0.0439093484419264,0.9645892351274789,0.9320113314447592,0.0304591760240516,359
s49,all,seen_embedded,eng-nld,stage2,1,0.0042492917847025,-0.0070821529745042,0.0240793201133144,0.9645892351274789,0.9603399433427762,0.0196051354486416,359
s49,all,seen_embedded,eng-nld,stage2,5,0.0099150141643059,0.0,0.0198300283286119,0.9815864022662888,0.971671388101983,0.0341324263969006,359
s49,all,seen_embedded,eng-nld,stage2,10,0.0084985835694051,-0.0014164305949008,0.0311614730878186,0.9787535410764872,0.970254957507082,0.0341758267772455,359
s49,all,seen_embedded,eng-nld,stage3,1,0.0127478753541075,0.0014164305949008,0.0283286118980169,0.9815864022662888,0.9688385269121812,0.0266320515754339,359
s49,all,seen_embedded,eng-nld,stage3,5,0.0099150141643059,0.0,0.0297450424929177,0.9844192634560908,0.9745042492917848,0.0355409660135568,359
s49,all,seen_embedded,eng-nld,stage3,10,0.0070821529745042,-0.0014164305949008,0.0254957507082153,0.9858356940509916,0.9787535410764872,0.0304355030893179,359
s49,all,seen_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5825471698113207,0.5825471698113207,0.0,219
s49,all,seen_embedded,eng-zho,stage1,1,0.1014150943396227,0.0235849056603772,0.1674528301886791,0.6415094339622642,0.5400943396226415,0.0701085551822178,219
s49,all,seen_embedded,eng-zho,stage1,5,0.1698113207547169,0.0849056603773584,0.2358490566037735,0.7476415094339622,0.5778301886792453,0.1376755406220383,219
s49,all,seen_embedded,eng-zho,stage1,10,0.1627358490566038,0.1014150943396227,0.2452830188679245,0.7712264150943396,0.6084905660377358,0.1542711294908244,219
s49,all,seen_embedded,eng-zho,stage2,1,0.1768867924528302,0.1297169811320754,0.2405660377358489,0.7735849056603774,0.5966981132075472,0.1677866804514517,219
s49,all,seen_embedded,eng-zho,stage2,5,0.2264150943396226,0.1674528301886793,0.2759433962264151,0.8183962264150944,0.5919811320754718,0.1952485569053157,219
s49,all,seen_embedded,eng-zho,stage2,10,0.2382075471698114,0.1556603773584904,0.2948113207547169,0.8278301886792453,0.5896226415094339,0.1925885241664512,219
s49,all,seen_embedded,eng-zho,stage3,1,0.2028301886792451,0.1438679245283018,0.2830188679245282,0.8136792452830188,0.6108490566037736,0.1802252950805547,219
s49,all,seen_embedded,eng-zho,stage3,5,0.2311320754716981,0.1721698113207547,0.2783018867924528,0.8419811320754718,0.6108490566037736,0.1902408029637288,219
s49,all,seen_embedded,eng-zho,stage3,10,0.2028301886792453,0.1462264150943396,0.2783018867924528,0.8301886792452831,0.6273584905660378,0.1803329887137073,219
s49,all,seen_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8082474226804124,0.8082474226804124,0.0,245
s49,all,seen_embedded,nld-eng,stage1,1,0.0639175257731958,0.0206185567010308,0.136082474226804,0.931958762886598,0.8680412371134021,0.0482474226804123,245
s49,all,seen_embedded,nld-eng,stage1,5,0.0061855670103092,-0.002061855670103,0.0515463917525772,0.9917525773195875,0.9855670103092784,0.0252640437618346,245
s49,all,seen_embedded,nld-eng,stage1,10,0.0144329896907217,0.002061855670103,0.0474742268041234,0.9938144329896909,0.979381443298969,0.031390700610141,245
s49,all,seen_embedded,nld-eng,stage2,1,0.0103092783505154,0.002061855670103,0.0309278350515463,0.9958762886597938,0.9855670103092784,0.0234462444771722,245
s49,all,seen_embedded,nld-eng,stage2,5,0.0082474226804123,0.002061855670103,0.0371134020618556,0.9958762886597938,0.9876288659793816,0.0317694087944457,245
s49,all,seen_embedded,nld-eng,stage2,10,0.0082474226804123,0.002061855670103,0.0350515463917526,0.9958762886597938,0.9876288659793816,0.031390700610141,245
s49,all,seen_embedded,nld-eng,stage3,1,0.0103092783505154,0.002061855670103,0.0268041237113402,0.9979381443298968,0.9876288659793816,0.0224447717231222,245
s49,all,seen_embedded,nld-eng,stage3,5,0.0082474226804123,0.0,0.0329896907216494,0.9979381443298968,0.9896907216494846,0.0282937092362719,245
s49,all,seen_embedded,nld-eng,stage3,10,0.0082474226804123,0.002061855670103,0.0268041237113402,0.9979381443298968,0.9896907216494846,0.0292531033031768,245
s49,all,seen_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.4448529411764705,0.4448529411764705,0.0,279
s49,all,seen_embedded,zho-eng,stage1,1,0.0919117647058824,0.0128676470588235,0.1544117647058823,0.6415441176470589,0.5496323529411764,0.0684166139574108,279
s49,all,seen_embedded,zho-eng,stage1,5,0.1709558823529412,0.0753676470588234,0.248207720588235,0.7720588235294118,0.6011029411764706,0.1375118595825426,279
s49,all,seen_embedded,zho-eng,stage1,10,0.1525735294117646,0.09375,0.2371783088235292,0.7904411764705882,0.6378676470588236,0.1561182268606368,279
s49,all,seen_embedded,zho-eng,stage2,1,0.1580882352941177,0.0863970588235294,0.2297794117647058,0.8327205882352942,0.6746323529411764,0.1506232869491883,279
s49,all,seen_embedded,zho-eng,stage2,5,0.2297794117647058,0.1691176470588236,0.2830882352941176,0.8713235294117647,0.6415441176470589,0.1956106367278094,279
s49,all,seen_embedded,zho-eng,stage2,10,0.2242647058823529,0.1801470588235294,0.2868106617647057,0.875,0.6507352941176471,0.1997878452456251,279
s49,all,seen_embedded,zho-eng,stage3,1,0.2316176470588234,0.1709558823529411,0.2941176470588236,0.8805147058823529,0.6488970588235294,0.1934825005270926,279
s49,all,seen_embedded,zho-eng,stage3,5,0.2536764705882353,0.1856617647058822,0.3033088235294118,0.8860294117647058,0.6323529411764706,0.2040836495888678,279
s49,all,seen_embedded,zho-eng,stage3,10,0.2261029411764705,0.1966911764705882,0.3106617647058823,0.8841911764705882,0.6580882352941176,0.2064885093822475,279
s49,all,never_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6840491207440269,0.6840491207440269,0.0,1102
s49,all,never_embedded,pooled,stage1,1,0.0409218494341911,0.0159257974496389,0.0604582786439729,0.7746600998890123,0.7337382504548211,0.0261295515255082,1102
s49,all,never_embedded,pooled,stage1,5,0.0569690928327416,0.0398959390822246,0.0810224633740045,0.8919476962172972,0.8349786033845555,0.0467965569235885,1102
s49,all,never_embedded,pooled,stage1,10,0.0618915371922549,0.0454247503282172,0.0845366510006064,0.9051546391752576,0.8432631019830028,0.0547321211453184,1102
s49,all,never_embedded,pooled,stage2,1,0.0548923304003569,0.0393239539772004,0.0731132075471697,0.9154639175257732,0.8605715871254163,0.0563497511361313,1102
s49,all,never_embedded,pooled,stage2,5,0.0775981210873205,0.0630032560348618,0.0955959384127802,0.945754716981132,0.8681565958938116,0.0719048993916701,1102
s49,all,never_embedded,pooled,stage2,10,0.0803858399029714,0.0639788206293569,0.0954082338478179,0.9443298969072164,0.863944057004245,0.0753159569530694,1102
s49,all,never_embedded,pooled,stage3,1,0.0703372354607565,0.0540492983509102,0.088235294117647,0.9431787410431596,0.8728415055824029,0.0722593371392708,1102
s49,all,never_embedded,pooled,stage3,5,0.0740496670366259,0.0572623189963622,0.0935160767230619,0.9448529411764706,0.8708032741398446,0.0766100309807945,1102
s49,all,never_embedded,pooled,stage3,10,0.0729590960468853,0.0593023381690931,0.0901656622481159,0.9504716981132076,0.8775126020663222,0.0749076168239769,1102
s49,all,never_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.8116147308781869,0.8116147308781869,0.0,359
